,relative_humidity_2m
28325,94.43624
28326,94.712494
28327,93.57598
28328,85.27151
28329,73.50524
28330,65.97774
28331,59.12891
28332,57.23271
28333,51.501747
28334,48.946503
28335,46.642086
28336,45.160366
28337,47.18221
28338,50.714767
28339,69.626526
28340,73.65379
28341,77.457344
28342,81.00686
28343,86.28883
28344,86.24101
28345,89.164635
28346,93.00778
28347,94.424034
28348,93.01034
28349,89.14927
28350,94.4077
28351,92.99768
28352,88.11559
28353,77.97524
28354,65.70492
28355,55.946545
28356,52.887794
28357,49.74121
28358,48.347595
28359,47.902653
28360,49.384003
28361,53.978405
28362,68.13573
28363,75.449905
28364,75.87218
28365,79.34231
28366,82.746056
28367,86.02224
28368,84.5511
28369,87.62542
28370,90.538956
28371,92.45036
28372,93.002716
28373,93.8443
28374,95.55846
28375,93.56666
28376,87.603714
28377,78.263176
28378,66.960266
28379,61.03109
28380,53.845055
28381,50.639885
28382,48.711163
28383,48.029022
28384,66.472466
28385,69.334465
28386,71.83053
28387,77.31066
28388,80.58602
28389,84.54048
28390,86.8282
28391,87.3295
28392,82.47686
28393,84.48191
28394,87.30285
28395,90.23018
28396,92.144806
28397,95.54373
28398,93.25125
28399,91.02508
28400,83.19929
28401,74.55888
28402,61.914417
28403,56.84783
28404,53.936176
28405,49.274204
28406,49.5003
28407,60.452255
28408,74.59374
28409,70.5902
28410,77.328926
28411,88.11141
28412,100.0
28413,100.0
28414,100.0
28415,100.0
28416,95.56173
28417,96.728035
28418,97.312874
28419,100.0
28420,100.0
28421,100.0
28422,99.09415
28423,98.49589
28424,92.726
28425,82.75195
28426,67.89901
28427,59.785934
28428,62.776524
28429,62.236732
28430,60.197422
28431,63.24717
28432,62.346333
28433,62.6505
28434,62.09101
28435,59.946873
28436,70.137535
28437,69.43267
28438,79.17006
28439,82.00616
28440,86.28409
28441,85.5057
28442,85.47049
28443,87.79703
28444,91.59418
28445,94.689224
28446,96.13192
28447,95.849075
28448,87.33836
28449,77.362625
28450,66.83681
28451,57.983475
28452,51.736702
28453,45.22045
28454,42.3207
28455,40.630188
28456,42.7723
28457,44.51063
28458,65.44628
28459,59.36202
28460,56.294525
28461,72.30541
28462,80.3349
28463,84.54582
28464,83.23938
28465,86.78677
28466,90.78743
28467,94.41591
28468,96.72565
28469,97.60564
28470,98.198814
28471,95.85825
28472,86.2936
28473,74.397545
28474,66.613846
28475,59.163494
28476,55.347782
28477,49.676723
28478,45.56817
28479,44.684364
28480,46.2011
28481,49.61405
28482,55.445004
28483,55.298744
28484,65.137505
28485,71.63451
28486,74.46035
28487,79.10075
28488,76.54702
28489,82.53033
28490,84.268456
28491,84.97668
28492,87.805626
28493,90.49158
28494,93.552605
28495,93.29035
28496,85.55079
28497,75.3319
28498,64.6563
28499,55.907867
28500,49.00653
28501,45.028072
28502,43.401382
28503,42.590496
28504,55.335617
28505,66.72635
28506,74.47138
28507,79.93479
28508,84.828384
28509,86.8786
28510,87.39139
28511,90.846436
28512,76.962944
28513,79.23879
28514,94.118996
28515,95.27728
28516,96.717155
28517,95.54864
28518,95.258125
28519,94.12114
28520,90.01654
28521,80.68971
28522,65.05162
28523,54.74543
28524,42.88895
28525,40.740574
28526,39.822365
28527,40.525917
28528,42.131077
28529,44.939903
28530,55.298695
28531,57.57071
28532,60.922047
28533,71.250404
28534,77.23612
28535,79.820694
28536,80.2358
28537,80.42234
28538,80.88477
28539,83.35096
28540,84.86189
28541,84.8514
28542,86.66132
28543,85.89514
28544,78.09749
28545,73.015656
28546,70.51106
28547,68.08695
28548,50.176834
28549,47.195347
28550,43.915398
28551,45.02078
28552,51.955166
28553,56.464428
28554,61.835564
28555,69.334465
28556,72.85335
28557,79.197685
28558,83.06747
28559,86.09
28560,85.03365
28561,87.10079
28562,89.480865
28563,92.19561
28564,93.86884
28565,95.576355
28566,96.73407
28567,93.86884
28568,83.56047
28569,73.4173
28570,62.14596
28571,54.8799
28572,54.047314
28573,49.49019
28574,47.101925
28575,45.7008
28576,47.155907
28577,91.108315
28578,91.13366
28579,90.00234
28580,89.18381
28581,90.52885
28582,95.280716
28583,94.704765
28584,91.13046
28585,92.78351
28586,92.21805
28587,93.59925
28588,94.726
28589,96.44972
28590,94.16168
28591,90.285736
28592,83.54923
28593,73.3665
28594,63.752056
28595,54.44736
28596,52.76259
28597,48.509727
28598,48.457664
28599,46.524597
28600,47.34124
28601,52.950283
28602,71.410225
28603,62.86342
28604,60.8355
28605,69.83052
28606,75.672424
28607,78.64078
28608,80.84407
28609,83.538
28610,86.07553
28611,88.68806
28612,91.651306
28613,93.033035
28614,94.15105
28615,90.545715
28616,83.538
28617,72.04941
28618,61.18397
28619,55.324165
28620,50.125362
28621,44.25482
28622,47.32991
28623,45.833538
28624,43.13271
28625,47.70612
28626,57.925835
28627,57.5469
28628,60.8807
28629,65.954346
28630,80.83759
28631,88.6561
28632,84.02946
28633,86.085175
28634,89.499466
28635,90.56591
28636,90.00234
28637,91.3499
28638,92.73388
28639,89.99878
28640,80.35462
28641,70.94266
28642,63.81863
28643,57.88956
28644,53.20091
28645,49.8313
28646,89.28645
28647,78.94893
28648,69.682045
28649,69.60734
28650,76.2215
28651,83.38155
28652,86.64918
28653,87.14126
28654,93.304924
28655,95.30486
28656,91.362305
28657,92.73911
28658,97.03147
28659,97.315865
28660,97.02488
28661,97.60208
28662,96.720795
28663,95.85369
28664,88.68806
28665,77.619576
28666,65.51091
28667,57.90083
28668,66.41148
28669,66.613846
28670,61.790688
28671,59.991512
28672,61.52513
28673,61.1616
28674,66.74649
28675,70.951744
28676,75.481636
28677,79.88122
28678,83.78603
28679,86.58402
28680,82.58357
28681,83.55485
28682,85.049126
28683,87.10079
28684,88.676094
28685,90.55579
28686,91.368484
28687,89.48459
28688,84.311554
28689,80.407104
28690,70.02649
28691,64.9059
28692,58.94381
28693,52.094124
28694,49.89456
28695,49.461563
28696,50.890484
28697,54.336582
28698,68.66479
28699,75.65665
28700,79.12852
28701,83.77493
28702,86.86489
28703,89.50318
28704,86.30312
28705,87.869736
28706,89.44727
28707,90.52204
28708,91.05403
28709,92.150475
28710,92.97988
28711,91.876274
28712,83.03283
28713,72.567055
28714,61.613934
28715,54.582287
28716,49.616276
28717,47.634216
28718,87.15914
28719,72.15486
28720,64.70872
28721,67.389145
28722,73.66513
28723,69.746
28724,79.82742
28725,83.52675
28726,87.33836
28727,86.54191
28728,85.27151
28729,87.082794
28730,85.01296
28731,86.551254
28732,87.34723
28733,89.76279
28734,90.579346
28735,88.16563
28736,81.58928
28737,73.34958
28738,66.99025
28739,63.20408
28740,53.491035
28741,53.68392
28742,61.41378
28743,52.377594
28744,51.166435
28745,53.568535
28746,60.304825
28747,76.54702
28748,79.307884
28749,79.543655
28750,83.9746
28751,87.32062
28752,82.9865
28753,83.98558
28754,86.007675
28755,88.35889
28756,90.78743
28757,93.28791
28758,94.1468
28759,91.925804
28760,84.300804
28761,76.22047
28762,68.58088
28763,62.123997
28764,53.820316
28765,52.626682
28766,49.477287
28767,49.011253
28768,48.711163
28769,52.49064
28770,79.37015
28771,64.13586
28772,73.03283
28773,79.66598
28774,84.56174
28775,86.85573
28776,91.371574
28777,92.20682
28778,93.60157
28779,95.01611
28780,95.87344
28781,96.451035
28782,93.879974
28783,91.654335
28784,85.064545
28785,76.01279
28786,68.21351
28787,62.324444
28788,56.103344
28789,53.300488
28790,51.91367
28791,50.125362
28792,48.959454
28793,52.16975
28794,59.888603
28795,65.98795
28796,66.960266
28797,65.68431
28798,72.46281
28799,79.25969
28800,77.83311
28801,83.81373
28802,86.085175
28803,88.1573
28804,88.940994
28805,90.81371
28806,92.18155
28807,89.46222
28808,81.12148
28809,73.03353
28810,63.70768
28811,55.82017
28812,49.590527
28813,46.25687
28814,43.80372
28815,42.805412
28816,44.595432
28817,46.733658
28818,52.549915
28819,65.250046
28820,76.58943
28821,80.51798
28822,82.64837
28823,84.33842
28824,84.311554
28825,86.07069
28826,88.14065
28827,90.271904
28828,91.07645
28829,92.44768
28830,93.56196
28831,91.621284
28832,84.56174
28833,74.52857
28834,60.358425
28835,50.537712
28836,49.76857
28837,46.013557
28838,44.5382
28839,43.871784
28840,44.06035
28841,60.335815
28842,84.105804
28843,85.90822
28844,90.885506
28845,94.1976
28846,90.88225
28847,87.67292
28848,84.577614
28849,85.63042
28850,89.28645
28851,91.71386
28852,93.64769
28853,94.206
28854,94.482544
28855,93.6339
28856,88.48517
28857,80.49196
28858,71.57327
28859,68.4885
28860,65.97774
28861,64.4805
28862,65.63828
28863,64.31593
28864,63.914627
28865,66.431915
28866,76.10418
28867,85.24603
28868,86.279274
28869,87.57757
28870,88.38352
28871,93.86444
28872,90.79729
28873,92.46129
28874,96.15752
28875,97.61714
28876,99.09818
28877,99.69849
28878,99.698395
28879,96.7401
28880,86.88773
28881,74.53674
28882,66.3313
28883,58.53918
28884,59.209568
28885,53.01275
28886,52.11494
28887,50.471115
28888,53.528282
28889,87.94182
28890,90.05895
28891,91.39624
28892,93.0456
28893,94.458435
28894,95.31173
28895,95.30998
28896,91.12417
28897,100.0
28898,100.0
28899,100.0
28900,100.0
28901,100.0
28902,100.0
28903,97.92157
28904,94.2123
28905,85.995384
28906,70.85781
28907,61.32082
28908,60.126873
28909,56.95305
28910,57.25111
28911,56.232246
28912,54.091625
28913,58.701477
28914,90.86599
28915,100.0
28916,100.0
28917,100.0
28918,95.30139
28919,97.62069
28920,100.0
28921,97.62861
28922,97.91613
28923,98.20551
28924,97.910706
28925,97.6154
28926,97.90917
28927,97.322815
28928,90.83989
28929,86.869484
28930,79.52683
28931,74.53674
28932,63.065823
28933,60.39238
28934,60.358425
28935,58.006905
28936,57.12918
28937,62.874237
28938,66.78668
28939,69.498825
28940,73.53058
28941,80.17054
28942,84.06768
28943,86.85573
28944,76.44712
28945,80.68884
28946,84.412254
28947,86.46185
28948,88.83484
28949,90.45403
28950,91.8322
28951,90.75105
28952,82.47686
28953,74.42217
28954,66.22997
28955,58.61312
28956,51.75481
28957,47.92499
28958,45.359695
28959,43.778225
28960,44.542137
28961,49.86989
28962,59.378494
28963,61.947598
28964,66.238914
28965,67.35675
28966,72.801575
28967,75.23609
28968,75.66452
28969,78.43703
28970,80.553444
28971,82.49469
28972,83.73044
28973,85.25116
28974,85.75616
28975,94.98318
28976,91.937416
28977,81.4487
28978,67.956635
28979,58.006115
28980,54.12848
28981,50.189922
28982,48.02211
28983,47.29764
28984,47.785522
28985,55.893833
28986,68.42096
28987,71.83053
28988,79.9281
28989,84.06224
28990,85.0697
28991,88.16979
28992,87.92069
28993,89.229614
28994,90.02363
28995,90.55921
28996,91.371574
28997,92.19842
28998,93.033035
28999,89.22201
29000,82.82216
29001,74.029144
29002,63.95718
29003,60.01426
29004,58.585644
29005,56.29533
29006,57.235798
29007,57.90083
29008,69.65867
29009,72.207375
29010,76.76017
29011,81.84917
29012,84.56701
29013,90.03425
29014,91.39008
29015,93.3267
29016,94.48855
29017,94.771866
29018,93.924164
29019,93.638504
29020,93.35316
29021,93.90879
29022,93.34115
29023,88.98768
29024,83.124916
29025,75.01276
29026,71.591064
29027,64.57859
29028,58.775436
29029,57.457287
29030,56.983475
29031,56.822655
29032,56.454735
29033,58.942596
29034,64.320984
29035,73.33082
29036,66.97026
29037,76.96989
29038,81.645035
29039,84.33309
29040,84.64096
29041,87.18148
29042,90.34421
29043,92.51804
29044,94.468506
29045,95.89003
29046,95.03427
29047,91.143135
29048,84.375916
29049,76.136765
29050,70.01874
29051,62.82905
29052,55.56616
29053,51.38989
29054,49.35531
29055,47.088577
29056,50.112526
29057,64.28425
29058,93.32188
29059,100.0
29060,100.0
29061,95.885506
29062,96.17301
29063,100.0
29064,97.03695
29065,100.0
29066,100.0
29067,97.3169
29068,100.0
29069,100.0
29070,100.0
29071,100.0
29072,100.0
29073,92.209625
29074,81.657394
29075,68.70575
29076,63.95718
29077,56.139404
29078,53.538113
29079,58.850163
29080,61.56955
29081,65.250046
29082,71.89251
29083,77.56078
29084,82.792946
29085,86.32219
29086,89.46969
29087,91.0924
29088,89.22201
29089,88.93705
29090,88.12816
29091,88.64408
29092,88.63205
29093,90.23018
29094,92.7049
29095,89.9667
29096,81.99394
29097,74.19627
29098,64.34761
29099,55.481403
29100,59.71728
29101,57.185215
29102,56.84783
29103,52.788254
29104,51.57107
29105,53.288036
29106,57.94828
29107,62.827232
29108,65.78284
29109,70.66243
29110,73.662186
29111,75.17996
29112,75.41802
29113,79.0938
29114,90.764305
29115,100.0
29116,100.0
29117,100.0
29118,100.0
29119,97.3169
29120,93.304924
29121,86.06586
29122,76.89463
29123,64.67729
29124,64.30541
29125,59.740856
29126,58.70598
29127,58.006905
29128,57.51427
29129,61.29551
29130,69.476036
29131,71.84826
29132,74.397545
29133,77.80399
29134,80.62497
29135,81.32355
29136,84.04038
29137,87.87398
29138,89.99168
29139,91.61528
29140,93.00018
29141,94.69702
29142,96.43002
29143,92.45036
29144,84.02399
29145,72.709564
29146,65.13476
29147,60.643982
29148,57.3629
29149,52.628387
29150,49.794262
29151,48.046253
29152,47.902653
29153,52.119354
29154,64.968216
29155,81.98787
29156,77.71618
29157,77.70888
29158,77.65743
29159,81.67647
29160,79.23879
29161,81.433205
29162,84.69715
29163,88.082085
29164,90.78081
29165,93.002716
29166,93.84879
29167,89.98456
29168,80.553444
29169,72.43667
29170,65.97774
29171,61.075836
29172,58.902424
29173,57.653767
29174,85.89361
29175,80.556885
29176,74.54487
29177,70.38844
29178,76.205
29179,86.08035
29180,90.030716
29181,93.30732
29182,94.70862
29183,94.704765
29184,90.25458
29185,93.56666
29186,94.98869
29187,93.01034
29188,91.343704
29189,89.97385
29190,88.62001
29191,87.2984
29192,83.9801
29193,75.50545
29194,67.96753
29195,63.439827
29196,55.094357
29197,51.729538
29198,48.633244
29199,48.34032
29200,66.77661
29201,69.25636
29202,77.941925
29203,87.72451
29204,90.89521
29205,91.980644
29206,91.433044
29207,93.90212
29208,95.85825
29209,93.8577
29210,93.8443
29211,95.55192
29212,96.418144
29213,96.71108
29214,96.70863
29215,93.57364
29216,85.0697
29217,73.40036
29218,63.773407
29219,55.785294
29220,56.88359
29221,52.540764
29222,49.187733
29223,47.03629
29224,46.187878
29225,46.97083
29226,60.381042
29227,58.082848
29228,60.08805
29229,64.37144
29230,69.8399
29231,75.44191
29232,80.07092
29233,83.22796
29234,85.490654
29235,88.0863
29236,90.49836
29237,92.42854
29238,94.40363
29239,91.893845
29240,83.577286
29241,69.62116
29242,58.066814
29243,52.651756
29244,55.19176
29245,51.301334
29246,47.338432
29247,46.036057
29248,45.19373
29249,48.063637
29250,53.78316
29251,56.807304
29252,66.74649
29253,75.17564
29254,78.3418
29255,81.63885
29256,82.10935
29257,85.34758
29258,86.86489
29259,89.22201
29260,91.10508
29261,93.033035
29262,92.75484
29263,89.229614
29264,81.37999
29265,71.08764
29266,65.19694
29267,60.51644
29268,53.025093
29269,49.503044
29270,51.85575
29271,50.599857
29272,49.390312
29273,48.535725
29274,60.072407
29275,63.24611
29276,66.27965
29277,72.41048
29278,76.84173
29279,81.56448
29280,81.336105
29281,84.524536
29282,86.31265
29283,88.136475
29284,93.8733
29285,93.86884
29286,95.28935
29287,90.83989
29288,79.9281
29289,70.220894
29290,61.195114
29291,56.667866
29292,56.88359
29293,52.726795
29294,50.343414
29295,48.290096
29296,52.44044
29297,69.24908
29298,78.810616
29299,80.03092
29300,83.233665
29301,89.46594
29302,92.480286
29303,94.73368
29304,83.00971
29305,86.05618
29306,88.14481
29307,89.19526
29308,89.46594
29309,91.0924
29310,92.746994
29311,89.48831
29312,80.65738
29313,71.72788
29314,65.186584
29315,61.373344
29316,53.791637
29317,49.29094
29318,45.692585
29319,46.85224
29320,47.06255
29321,99.70328
29322,99.70507
29323,93.90212
29324,95.89156
29325,93.89107
29326,94.15956
29327,96.741325
29328,91.63936
29329,98.208145
29330,98.502045
29331,98.79963
29332,98.79915
29333,98.79873
29334,98.19748
29335,96.161766
29336,89.52542
29337,84.60404
29338,80.95928
29339,66.160995
29340,77.98526
29341,70.40503
29342,61.024395
29343,58.562412
29344,58.647964
29345,61.448833
29346,71.2047
29347,67.05478
29348,68.20746
29349,72.393005
29350,73.67904
29351,80.58602
29352,77.17624
29353,80.99405
29354,82.71079
29355,86.26494
29356,89.69718
29357,92.158966
29358,94.4077
29359,91.63033
29360,82.80463
29361,73.547455
29362,65.072426
29363,56.163464
29364,54.72473
29365,49.83278
29366,46.918358
29367,45.94757
29368,48.998283
29369,61.359818
29370,68.35325
29371,68.40686
29372,71.48692
29373,79.598145
29374,78.46547
29375,82.7871
29376,81.8898
29377,84.15444
29378,100.0
29379,97.60564
29380,97.60477
29381,97.60564
29382,97.9006
29383,95.56335
29384,92.20122
29385,83.605255
29386,71.14175
29387,61.92295
29388,58.562412
29389,54.71674
29390,52.495693
29391,49.96091
29392,50.741783
29393,53.53589
29394,57.935955
29395,83.0847
29396,80.41366
29397,84.59879
29398,86.085175
29399,89.21821
29400,76.80385
29401,79.14238
29402,81.30466
29403,85.049126
29404,86.06586
29405,86.82364
29406,86.8052
29407,85.26644
29408,78.50101
29409,69.03718
29410,60.794735
29411,59.052704
29412,63.57951
29413,60.403664
29414,57.526043
29415,53.436962
29416,54.501644
29417,64.20501
29418,68.310394
29419,68.494026
29420,74.81914
29421,78.91585
29422,82.53033
29423,86.59336
29424,91.70793
29425,91.44831
29426,91.716774
29427,90.8887
29428,90.33737
29429,90.062485
29430,90.05543
29431,87.15469
29432,80.01477
29433,71.781044
29434,65.60342
29435,58.856304
29436,56.038086
29437,51.609642
29438,48.319168
29439,47.219364
29440,52.32394
29441,63.17172
29442,73.237656
29443,79.096504
29444,78.816635
29445,82.103264
29446,87.14571
29447,90.59943
29448,95.91405
29449,96.7747
29450,97.351364
29451,97.93074
29452,98.516464
29453,97.638214
29454,97.636475
29455,97.05653
29456,92.544846
29457,84.19241
29458,74.69102
29459,66.1234
29460,60.76741
29461,54.648266
29462,50.71432
29463,47.853294
29464,51.21263
29465,51.69161
29466,67.663315
29467,70.276306
29468,75.671104
29469,81.645035
29470,87.962906
29471,100.0
29472,90.0519
29473,91.95185
29474,93.89548
29475,97.621544
29476,95.02702
29477,98.208145
29478,98.50705
29479,94.75092
29480,85.41306
29481,71.79872
29482,64.886185
29483,58.5356
29484,54.798023
29485,54.688038
29486,81.65118
29487,80.034706
29488,72.47788
29489,69.14251
29490,76.390686
29491,81.55202
29492,85.555786
29493,87.64706
29494,91.4024
29495,93.89774
29496,87.62542
29497,90.030716
29498,90.8497
29499,93.05061
29500,94.17439
29501,93.33874
29502,95.6006
29503,91.41468
29504,84.62518
29505,76.11359
29506,72.88164
29507,65.716034
29508,59.01176
29509,49.567375
29510,85.927635
29511,73.6023
29512,63.83525
29513,72.51249
29514,91.23091
29515,93.09311
29516,94.462456
29517,95.30998
29518,95.59577
29519,96.164566
29520,95.89754
